218995,3,house,garden,semidetached,ensuite,kitchen
250000,3,2baths,house,detached,garden,ensuite,fireplace,garage
190000,3,house,garden,semidetached,refurbished,doublebedroom,kitchen
90000,2,1bath,flat,leasehold,doublebedroom,kitchen,modern,parking
100000,2,house,doublebedroom,kitchen,modern,parking
210000,3,house,garden,newbuild,kitchen,dishwasher,parking
108000,2,1bath,house,semidetached,nochain,bungalow,gascentralheating
66000,2,house,detached,garden,gym,terraced,modern
395000,4,3baths,house,detached,garden,conversion,gym,garage
108000,2,flat,balcony,doublebedroom,kitchen,parking
238000,3,house,detached,freehold,garden,nochain,highceilings
210000,3,house,detached,garden,ensuite,conservatory,doublebedroom
350000,4,house,detached,freehold,garden,ensuite,newbuild
155000,2,house,detached,garden,detachedgarage,kitchen,bungalow
220000,3,1bath,house,detached,garden,garage,kitchen,bungalow
385000,3,house,detached,garden,ensuite,conversion,fireplace
100000,2,flat,doublebedroom,kitchen,modern,parking
117500,3,house,nochain,terraced,doublebedroom,kitchen,parking
375000,4,house,detached,garden,ensuite,doublebedroom,garage
80000,3,1bath,flat,conversion,kitchen
112000,3,flat,ensuite,furnished,doublebedroom,kitchen,parking
100000,2,house,terraced,doublebedroom,kitchen,reception
400000,4,detached,kitchen
180000,3,1bath,house,detached,garden,detachedgarage,fireplace,kitchen
110000,2,1bath,house,garden,mews,kitchen,modern,patio
190000,3,2baths,house,garden,terraced,victorian,kitchen,parking
335000,3,house,detached,garden,nochain,fireplace,doublebedroom
160000,2,flat,doublebedroom,garage,kitchen
190000,4,house,detached,garden,doublebedroom,kitchen,patio
214950,2,1bath,flat,sharedequity
242500,2,1bath,house,terraced
140000,2,flat,leasehold,sharedgarden,ensuite,conversion,doublebedroom
375000,4,1bath,house,detached,garden,nochain,doublebedroom,garage
92500,1,flat,garden,nochain,doublebedroom,kitchen,patio
385000,3,1bath,house,detached,garden,kitchen,parking
180000,5,1bath,house,garden,terraced,kitchen,reception
199995,4,flat
180000,3,1bath,house,garden,conservatory,terraced,doublebedroom,garage
375000,3,1bath,house,detached,garden,refurbished,garage,kitchen
135000,2,2baths,flat,ensuite,kitchen,parking
210000,2,1bath,house,garden,kitchen,modern,parking
260000,3,2baths,house,detached,garden,kitchen,dishwasher,parking
360000,3,1bath,house,detached,conservatory,fireplace,woodfloor,kitchen
415000,4,2baths,house,detached,garden,doublegarage,conservatory,fireplace
250000,2,1bath,house,detached,garden,kitchen,reception
340000,4,2baths,house,detached,garden,ensuite,fireplace,garage
700000,5,4baths,house,sharedgarden,detached,ensuite,doublegarage,balcony
185000,3,1bath,house,garden,terraced,kitchen,parking,patio
295000,3,1bath,house,detached,garden,fireplace,gym,garage
260000,3,2baths,house,garden,ensuite,doublegarage,conversion,doublebedroom
450000,3,house,detached,garden,ensuite,garage,kitchen
200000,2,house,garden,gradeii,nochain,fireplace,refurbished
265000,2,1bath,house,detached,garden,nochain,garage,kitchen
289995,4,house,detached,ensuite,garage,kitchen
375000,3,1bath,house,detached,garden,kitchen,bungalow
225000,3,house,detached,garden,unfurnished,ensuite,hottub
450000,3,1bath,house,detached,garden,ensuite,detachedgarage,kitchen
325000,2,1bath,house,detached,garden,doublebedroom,garage,kitchen
324950,2,2baths,flat,garden,ensuite,newbuild,doublebedroom,kitchen
309950,2,2baths,flat,garden,newbuild
289950,2,2baths,flat,sharedgarden
219950,1,1bath,flat,sharedgarden
350000,4,2baths,house,detached,garden,doublegarage,nochain,fireplace
399950,3,1bath,house,detached,garden,detachedgarage,fireplace,doublebedroom
450000,4,3baths,house,detached,garden,ensuite,doublegarage,fireplace
210000,3,1bath,house,garden,terraced,doublebedroom,garage,kitchen
336000,4,1bath,house,detached,garden,conservatory,fireplace,woodfloor
200000,2,1bath,house,garden,gradeii,nochain,fireplace,refurbished
200000,3,2baths,house,detached,garden,detachedgarage,fireplace,terraced
295000,3,1bath,house,detached,garden,fireplace,woodfloor,kitchen
95000,2,1bath,flat,auction,kitchen,lift,dishwasher,modern
240000,3,2baths,house,detached,garden,garage,kitchen,reception
293450,2,2baths,flat,garden,ensuite,newbuild,kitchen,lift
234950,1,1bath,flat,garden,ensuite,newbuild,kitchen,lift
280000,3,1bath,house,detached,garden,nochain,garage,kitchen
480995,3,house,garden,ensuite,doublebedroom,kitchen
280000,3,1bath,house,garden,terraced,garage,kitchen,patio
684995,5,house,garden,ensuite,newbuild,doublebedroom,kitchen
240000,2,1bath,house,freehold,garden,kitchen,modern,parking
479495,5,house
375000,4,house,detached,culdesac
160000,2,1bath,flat,gradeii,doublebedroom,kitchen,listed
586995,4,house,garden,ensuite,doublebedroom,kitchen
539495,4,house,garden,ensuite,doublebedroom,kitchen
509995,4,house,garden,ensuite,doublebedroom,kitchen
666495,5,house,garden,ensuite,doublebedroom,kitchen,modern
479495,3,house,detached,garden,ensuite,doublebedroom,kitchen
692995,5,house,garden,ensuite,doublebedroom,kitchen
661495,5,house,garden,ensuite,doublebedroom,kitchen
140000,1,flat,parking
360000,3,2baths,house,detached,garden,conservatory,garage,kitchen
200000,1,1bath,flat,sharedgarden,maisonette,nochain,kitchen,parking
661495,5,house,garden,ensuite,newbuild,doublebedroom,kitchen
480995,3,house,garden,ensuite,newbuild,doublebedroom,kitchen
671995,5,house,garden,ensuite,newbuild,doublebedroom,kitchen
692995,5,house,garden,ensuite,newbuild,doublebedroom,kitchen
666495,5,house,garden,ensuite,newbuild,doublebedroom,kitchen
539495,4,house,garden,ensuite,newbuild,doublebedroom,kitchen
509995,4,house,garden,ensuite,newbuild,doublebedroom,kitchen
479495,3,house,detached,garden,ensuite,newbuild,doublebedroom
419995,5,house,detached,garden,ensuite,doublegarage,kitchen
165000,3,1bath,house,garden,semidetached,nochain,kitchen,reception
289995,3,house,garden,ensuite,kitchen,modern
250000,3,1bath,house,garden,ensuite,nochain,victorian,kitchen
241995,3,house,terraced,kitchen,modern
270000,3,1bath,house,semidetached
152000,3,1bath,house,garden,terraced,garage,kitchen
276995,4,house,garden,ensuite,newbuild,kitchen,modern
229995,5,house,garden,gym,swimmingpool
415000,7,2baths,house,detached,garden,ensuite,kitchen,modern
152000,3,house,garden,terraced,garage,kitchen
325000,3,1bath,house,semidetached
310000,3,2baths,house,detached,garden,woodfloor,doublebedroom,kitchen
139950,2,1bath,flat,maisonette,doublebedroom
275000,3,1bath,house,detached,garden,ensuite,nochain,conversion
175000,2,1bath,house,garden,semidetached,nochain,conservatory,kitchen
260000,3,2baths,house,garden,semidetached,ensuite,nochain,garage
242500,4,1bath,house,semidetached,fireplace,kitchen,parking,patio
195000,2,1bath,house,garden,needsmodernisation,terraced,doublebedroom,kitchen
375000,4,1bath,house,detached,garden,conservatory,fireplace,kitchen
261900,3,2baths,house,ensuite,kitchen,sharedequity
200000,3,2baths,house,garden,nochain,kitchen,parking
250000,3,2baths,house,garden,ensuite,nochain,victorian,kitchen
375000,3,1bath,house,garden,doublebedroom,kitchen,parking,cottage
360000,4,2baths,house,detached,garden,nochain,conservatory,kitchen
325000,4,1bath,house,detached,garden,ensuite,garage,kitchen
292995,3,1bath,house,garden,ensuite,doublebedroom,kitchen,parking
220000,1,2baths,house,garden,nochain,fireplace,doublebedroom,kitchen
335000,4,2baths,house,garden,balcony,fireplace,terraced,doublebedroom
185000,2,1bath,house,garden,terraced,doublebedroom
320000,4,house,detached,garden,ensuite,garage,kitchen
292995,3,house,garden,ensuite,newbuild,doublebedroom,kitchen
114995,1,1bath,flat,leasehold,nochain,kitchen
169995,2,1bath,house,garden,refurbished,terraced,kitchen,modern
129000,2,299sqft,2bedrooms,1bath,flat,sharedgarden,penthouse,purposebuilt,doublebedroom,kitchen
170000,1,1bath,house,freehold,garden,semidetached,kitchen,bungalow
375000,3,1bath,house,garden,doublegarage,conversion,fireplace,terraced
795000,4,house,garden,ensuite,doublegarage,conversion,doublebedroom
150000,2,flat,kitchen,lift
90000,1,1bath,flat,kitchen,lift
165000,2,1bath,flat,highceilings,doublebedroom,kitchen,dishwasher,modern
350750,3,2baths,house,garden,ensuite,kitchen,parking
